input_text,target_reason
hate-speech-qa: Ngữ cảnh: 'Toan đựng bọn ngu phá hại lên làm quan nên dân nuôn đời vất vả nếu ko nhôt bơt cái bọn ngu ấy lai' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ miệt thị ""bọn ngu"" và kêu gọi ""nhốt bớt"" một nhóm người, đổ lỗi cho họ về vấn đề xã hội, thể hiện sự thù địch và phân biệt đối xử."
hate-speech-qa: Ngữ cảnh: 'THẰNG AD ĐỌC KỸ RỒI HÃY PHÁN! AD MÀ LÀM ĂN THUA CẢ CON CHÓ! VỀ BỐC CỨT ĂN ĐI' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ 'THẰNG', so sánh 'thua cả con chó' và câu chửi 'bốc cứt ăn đi' mang tính xúc phạm, hạ thấp nhân phẩm và thô tục."
"hate-speech-qa: Ngữ cảnh: 'Clip của thằng mặt lồn vks long an yêu cầu ""giết quách"" Hồ Duy Hải vì giam giữ ""loại"" này ""rất cực ảnh hưởng đến tình hình an ninh chính trị""' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ ngữ tục tĩu ('thằng mặt lồn'), kêu gọi bạo lực ('giết quách') và hạ thấp nhân phẩm ('loại'), thể hiện sự thù địch và xúc phạm nghiêm trọng."
hate-speech-qa: Ngữ cảnh: 'Trần Nhật 🙂 ủa tao nhai lai của ai. M lạ lồn thế . Đmm lướt lại cmt xem tòan mấy thánh kêu sống chậm thôi sống nhanh quá ak hay m cx nằm trong số cmt đấy r m quay ra ns tao' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ tục tĩu, xúc phạm trực tiếp như 'lồn' và 'Đmm' nhằm hạ thấp, lăng mạ người đối thoại, thể hiện sự hung hăng và thiếu tôn trọng."
hate-speech-qa: Ngữ cảnh: 'Con này nó như con hấp ấy' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ 'hấp' để miệt thị trí tuệ, hạ thấp nhân phẩm người khác, mang tính xúc phạm và kỳ thị."
hate-speech-qa: Ngữ cảnh: 'Im mồm đi micky. Sủa nữa t dính lỗ đít m lại bgio' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ 'sủa' để phi nhân hóa và đe dọa 'dính lỗ đít m lại' là hành vi xúc phạm, thô tục và mang tính đe dọa bạo lực."
hate-speech-qa: Ngữ cảnh: 'Địt cụ chúng nó? Bắt sâu nặng quá. Một đất nước xã hội khốn nạn' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ tục tĩu ('Địt cụ', 'khốn nạn') thể hiện sự khinh miệt, căm ghét và xúc phạm nặng nề đến một nhóm người hoặc hệ thống xã hội."
hate-speech-qa: Ngữ cảnh: 'Mỗi lần lên sóng là đeo vàng làm như giàu lắm hay sao mà khoe của thấy ghê.còn cái mặt mình nhìn chung ko có 1 chỗ nào thiện cảm hết.nhìn mặt là biết cái thứ đàn bà độc mồm độc miệng.hung dữ.nói tục chửi thề v...v tưởng z là hay lắm' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng các từ ngữ 'thấy ghê', 'ko thiện cảm', 'cái thứ đàn bà', 'độc mồm độc miệng', 'hung dữ', 'nói tục chửi thề' để công kích cá nhân, miệt thị ngoại hình và tính cách."
"hate-speech-qa: Ngữ cảnh: 'Ở đéo đâu chả có ung thư :/ đời sống đi lên tỷ lệ bệnh tật nhiều. Vn còn hơn chán bọn tây lông là hầu như đứa nào cũng dị ứng nhé. Lại cái bài ca vn trong top tỉ lệ ung thư cao, còn cao nhiêu thì số liệu đéo rõ ràng. Top các nước ung thư cao thế giới toàn eu với mỹ hết :/' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ ngữ miệt thị 'bọn tây lông' để chỉ người phương Tây, mang tính phân biệt chủng tộc và xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Trung Quốc gọi bọn này bằng cụ tổ 😕' Câu hỏi: Tại sao câu này độc hại?,"""Bọn này"" là từ miệt thị, hạ thấp giá trị con người. ""Cụ tổ"" ám chỉ sự phục tùng, yếu kém một cách xúc phạm."
hate-speech-qa: Ngữ cảnh: 'Khổ thôi chứ biết làm thnao đc? Đi đâu đc mà phải châm biếm nhau! Ai chẳng biết khổ nhưng làm gì đc đây! Xã hội nó thối nát nhưng lũ mọi rợ quá đông và hung hãn...' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng cụm từ 'lũ mọi rợ' để miêu tả một nhóm người là hành vi miệt thị, xúc phạm và phi nhân hóa."
"hate-speech-qa: Ngữ cảnh: 'Nói thầy ngáo thì mấy đứa nó lại tự ái , híc' Câu hỏi: Tại sao câu này độc hại?","Từ 'ngáo' xúc phạm vì ám chỉ sự kém cỏi, thiếu năng lực trí tuệ của người thầy, mang tính miệt thị."
hate-speech-qa: Ngữ cảnh: 'gã tâm thần.răng long râu rụng' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng 'gã tâm thần' miệt thị người bệnh tâm thần và 'răng long râu rụng' chế giễu ngoại hình, tuổi tác."
hate-speech-qa: Ngữ cảnh: 'giàu mà ko biết chia chác cho tụi nó thì bầu Kiên đã là một ví dụ.' Câu hỏi: Tại sao câu này độc hại?,"Chứa từ quy chụp và thù địch như “‘tụi nó’”, ám chỉ tham nhũng và công kích một nhóm người."
"hate-speech-qa: Ngữ cảnh: 'Ngày xưa, khi giấy vệ sinh chưa phổ biến thì mỗi gia đình đều thấm nhuần tư tưởng đảng mỗi ngày. Ngày nay, khi giấy vệ sinh quá phổ biến, nhiều mẫu mã, giá cả phải chăng, mềm mại chất lượng hơn hẳn thì đại đa số dân chúng trở nên lệch lạc tư tưởng chính trị' Câu hỏi: Tại sao câu này độc hại?","Nó xúc phạm ""đại đa số dân chúng"" bằng cách gán nhãn tư tưởng chính trị của họ là 'lệch lạc tư tưởng chính trị', liên kết miệt thị với việc sử dụng giấy vệ sinh."
hate-speech-qa: Ngữ cảnh: 'đm ông điêu ít thôiii :)))' Câu hỏi: Tại sao câu này độc hại?,"Từ 'đm' là một từ chửi thề tục tĩu, mang ý nghĩa xúc phạm và thiếu tôn trọng người nghe."
hate-speech-qa: Ngữ cảnh: 'Sai cái dmm phải khoá mõm mày lại' Câu hỏi: Tại sao câu này độc hại?,"Từ ngữ 'dmm' là lời chửi thô tục. Cụm từ 'khoá mõm mày lại' xúc phạm, hạ thấp nhân phẩm, coi người khác như động vật."
"hate-speech-qa: Ngữ cảnh: 'có một sự tồn tại của đàn bò mang tên "" cực kỳ thuyết phục "", có sở thích là nhai đi nhai lại, mục đích của chúng trên hành tinh này vẫn chưa có lời giải đáp, theo như các nhà động vật học cho biết loài bò này có lối sống hoang dâm trụy lạc, có thể động dục bất cứ lúc nào, con số của loài này đang được gia tăng đáng kể.' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ ngữ 'đàn bò', 'hoang dâm trụy lạc', 'động dục' để phi nhân hóa, xúc phạm và bôi nhọ một nhóm người bằng cách gán ghép hành vi tình dục tiêu cực."
hate-speech-qa: Ngữ cảnh: 'Bọn rẻ tiền này mà nhà nước muốn đập thì chúng nó chết từ vài năm trc rồi' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng 'Bọn rẻ tiền này' hạ thấp giá trị con người, cùng với 'đập' và 'chết' thể hiện mong muốn bạo lực, gây hại cho một nhóm người."
hate-speech-qa: Ngữ cảnh: 'Đảng đã cho ta một mùa xuân đầy thất vọng!' Câu hỏi: Tại sao câu này độc hại?,"Sử dùng từ ngữ mỉa mai và công kích chính trị qua cụm “‘mùa xuân đầy thất vọng’”, nhằm hạ thấp và bày tỏ thái độ thù địch."
"hate-speech-qa: Ngữ cảnh: '2 cái thằng mọi rợ này phải cho nó ở tù mục xương thì nó mới tởn ! Chứ cho bọn nó ở tù có vài năm, bọn nó đéo có sợ đâu !' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ 'mọi rợ' để miệt thị, phi nhân hóa đối tượng, cùng với 'mục xương' thể hiện mong muốn trừng phạt tàn bạo và từ 'đéo' thô tục."
hate-speech-qa: Ngữ cảnh: 'Bọn giàu mà mang thua người nghèo nửa đm chán quá' Câu hỏi: Tại sao câu này độc hại?,"Chứa từ ngữ tục tĩu, xúc phạm là 'đm', thể hiện sự thiếu tôn trọng và gây khó chịu cho người đọc."
hate-speech-qa: Ngữ cảnh: 'Do thiếu lozz ngọc trinh nên hôm qua tiệp hơi nông nỗi' Câu hỏi: Tại sao câu này độc hại?,"Từ 'lozz' là từ tục tĩu, hạ thấp phụ nữ. Cụm 'thiếu lozz ngọc trinh' xúc phạm, khách thể hóa phụ nữ và quấy rối tình dục."
"hate-speech-qa: Ngữ cảnh: 'Đất nước hạnh phúc nhất thế giới là người dân ngày đêm cày kéo làm để trả nợ thay cho lũ ăn tàn phá hoại đất nước này . Muốn dân hết khổ thì cho vài ba trận đá banh thì dân cứ bão với lũ là hết thôi , cứ quán nhậu mọc nhiều hơn thư viện sách thì dân có ngu cũng phải cho mình là thông minh , bởi rượu vào lời ra thì mạnh ai người ấy nói kk' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ ngữ công kích và miệt thị như “‘lũ ăn tàn phá hoại’”, “‘dân có ngu’”, nhằm xúc phạm và hạ thấp một nhóm người."
"hate-speech-qa: Ngữ cảnh: 'Bac hai nay tang cho no con virus chinh phu my bot di tien cua lunatic man nay , nguoi dan viet nam luu vong do ho then' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ ngữ miệt thị và thù địch “nguoi dan viet nam luu vong do ho then”, nhằm xúc phạm một nhóm người."
"hate-speech-qa: Ngữ cảnh: 'Phạm Vũ Nói dân trí thấp lại tự ái . Không biết thì ngậm con mẹ nó mồm đi , còn tinh tướng . EU là liên minh kinh tế . Còn \""Trời Âu\"" ở đây là đang nói đến vị trí địa lý thuộc \""Châu Âu\"" . Đéo phân biệt được \""Kinh Tế\"" và \""Địa Lý\"" à ? Đúng là thùng rỗng thì kêu to.' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ ngữ tục tĩu ('con mẹ nó', 'Đéo') và các cụm từ xúc phạm ('dân trí thấp', 'thùng rỗng thì kêu to') nhằm hạ thấp, lăng mạ và công kích cá nhân."
"hate-speech-qa: Ngữ cảnh: 'Chính sách của việt cộng là ngu dân để trị, tài giỏi thông minh thì bị việt cộng bỏ tù là đúng rồi.' Câu hỏi: Tại sao câu này độc hại?","Từ ngữ 'việt cộng' mang tính miệt thị. Cụm từ 'ngu dân' xúc phạm, hạ thấp trí tuệ, thể hiện sự công kích và chia rẽ xã hội."
hate-speech-qa: Ngữ cảnh: 'Vẫn còn nhiều người ý thức kém hơn cả điểm English của toi=)))' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng cụm từ 'ý thức kém' để gán nhãn tiêu cực, hạ thấp giá trị của một nhóm người, mang tính phán xét và miệt thị."
hate-speech-qa: Ngữ cảnh: 'Nguyễn Mạnh Hưởng Cặn bã cái địt thag bố m =))' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ 'Cặn bã' hạ thấp nhân phẩm và 'cái địt thag bố m' là lời chửi rủa tục tĩu, xúc phạm nặng nề cá nhân và gia đình."
"hate-speech-qa: Ngữ cảnh: 'Bọn đấy nó ngụy biện mà, muốn trị nó thì phải nhắm vào điểm yếu và tập trung vào đó. Vd: nó bảo đi biểu tình là được cho tiền mới đi thì đạp lại bằng những thằng đàn áp bắt bớ mới là bọn được trả tiền để làm việc đó. còn bảo làm được gì cho đất nước chưa mà nói này nói kìa thì đạp lại bằng mỗi lần đi ỉa dội nước là đã góp phần xây dựng đất nước rồi và cũng góp phần trả lương cho nó.' Câu hỏi: Tại sao câu này độc hại?","Sử dụng ngôn ngữ tục tĩu ('đi ỉa dội nước') để hạ thấp, xúc phạm đối tượng. Cách dùng 'bọn đấy', 'trị nó', 'đạp lại' thể hiện sự thù địch, công kích."
hate-speech-qa: Ngữ cảnh: 'Ad óc chó não phẳng vkl. Biết cc j đâu' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng các từ ngữ miệt thị ('óc chó', 'não phẳng') và tục tĩu ('vkl', 'cc') để xúc phạm trí tuệ và hạ thấp người khác."
"hate-speech-qa: Ngữ cảnh: 'add còn viết tắt của address nữa, ngu!' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ 'ngu' trực tiếp lăng mạ, hạ thấp trí tuệ người khác, mang tính xúc phạm cá nhân."
hate-speech-qa: Ngữ cảnh: '😅 đụ mẹ mấy thằng cộng sản này nó cứ bắt bọn trung Quốc sản xuất đá không mang đi thiêu hủy mà cứ chia nhau đập lấy gì không ngáo phát biểu linh tinh' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ tục tĩu 'đụ mẹ', miệt thị 'mấy thằng cộng sản' và 'bọn trung Quốc', gán ghép hành vi tiêu cực và xúc phạm nhân phẩm."
hate-speech-qa: Ngữ cảnh: 'Cô minh hiếu mà hết thời là mày cũng hết đường làm ăn luôn nha con bóng đồng tháp bán dồ giả' Câu hỏi: Tại sao câu này độc hại?,"Sử dụng từ ngữ miệt thị ""con bóng"" để xúc phạm người đồng tính nam, thể hiện sự kỳ thị và phân biệt đối xử."
"hate-speech-qa: Ngữ cảnh: 'Lông ngông cuồng có chết cũng đâu có sao. Hay! Co Thương nghi quỹ vừa lùn  vừa trọc phỏng vấn là đúng rồi
XẠO KE' Câu hỏi: Tại sao câu này độc hại?","Câu này độc hại vì 'chết' thể hiện mong muốn bạo lực, 'lùn', 'trọc' miệt thị ngoại hình, và 'XẠO KE' là xúc phạm trực tiếp."
hate-speech-qa: Ngữ cảnh: 'Bố lạy mày Nhung ơi là Nhung' Câu hỏi: Tại sao câu này độc hại?,"Cụm từ ""'Bố lạy mày'"" là cách nói mỉa mai, thể hiện sự bực tức tột độ và coi thường, ngụ ý người nghe gây phiền toái hoặc hành động ngu ngốc."
hate-speech-qa: Ngữ cảnh: 'Chào thầy ba girl😌nứng vcl' Câu hỏi: Tại sao câu này độc hại?,"Câu này xúc phạm vì sử dụng từ ngữ tục tĩu, khiêu dâm ('nứng vcl') để quấy rối và hạ thấp nhân phẩm người khác."
"hate-speech-qa: Ngữ cảnh: 'Ô nhiễm là do ko rửa đường nhé, có khi nào ô nhiễm môi trường do dân thủ đô đi ngủ không rửa chân không các bác nhỉ' Câu hỏi: Tại sao câu này độc hại?","Chứa lời mỉa mai và chế giễu như “‘đi ngủ không rửa chân’”, nhằm công kích và hạ thấp người dân thủ đô."
hate-speech-qa: Ngữ cảnh: 'Trường Giang ụa . Bả biết bả nhiễm s bả đ chịu khai báo cách ly đi . Chị bả nhiễm nguy cơ lay cho bả là rất cao . Hành khánh trên chuyến bay đó cũg bị nhiễm theo . Lớn r chứ phải con nít con noi' Câu hỏi: Tại sao câu này độc hại?,"Câu này độc hại vì đổ lỗi, chỉ trích hành vi cá nhân và dùng từ ngữ miệt thị 'con nít con noi' để hạ thấp người khác."
"hate-speech-qa: Ngữ cảnh: 'ông có tuổi rùi! cố giữ gìn sức khỏe, thỉnh thoảng tấu hài bà con coi là zui rùi! mà giác ngộ vầy là tốt rùi, chứ nhìu ông già 3/// cố chấp lắm' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ ngữ miệt thị ('3///') để gán ghép định kiến tiêu cực cho nhóm người lớn tuổi, thể hiện sự phân biệt đối xử và xúc phạm."
"hate-speech-qa: Ngữ cảnh: 'NKYN đừng promote mấy cái này quá, trẻ, phụ nữ , nghe có vẻ hay, bình đẳng, nhưng thực ra ko phải như vậy. Quản trị quốc gia cần người có tầm nhìn, có phẩm chất vac năng lực, chứ ko phải thấy trẻ, phụ nữ, chọn vô như kiểu 1 biểu tượng mà làm việc ko ra gì thì toi rồi, nó khác gì cách đảng CS chọn người, hồng hơn chuyên. Suy nghĩ kĩ đi. Giải độc cộng sản đã khó, giải độc tư tưởng cánh tả còn khó hơn.' Câu hỏi: Tại sao câu này độc hại?","Sử dụng từ ngữ thù địch/chính trị cực đoan như “‘đảng CS’”, “‘giải độc cộng sản’”, “‘giải độc tư tưởng cánh tả’” và định kiến về “‘phụ nữ’”, “‘trẻ’”."
hate-speech-qa: Ngữ cảnh: 'Trần Sang ổ cc' Câu hỏi: Tại sao câu này độc hại?,"Từ 'ổ cc' là từ lóng xúc phạm, ám chỉ người khác ngu ngốc hoặc vô giá trị, mang tính miệt thị cá nhân."
hate-speech-qa: Ngữ cảnh: 'Đỉ nhân 3.14' Câu hỏi: Tại sao câu này độc hại?,"Từ 'Đỉ' là từ ngữ xúc phạm, miệt thị phụ nữ, hạ thấp nhân phẩm."
hate-speech-qa: Ngữ cảnh: 'Giờ mới biết con mẹ giựt nợ Minh hiếu' Câu hỏi: Tại sao câu này độc hại?,"Từ 'con mẹ' là cách gọi xúc phạm, hạ thấp nhân phẩm phụ nữ, thể hiện sự khinh miệt và thiếu tôn trọng."
